Province,Biomass\timestep,1,2,3,4,5,6,7,8,9,10,11,12
Province_58,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,12 Oil palm bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,13. Oil palm fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,14. Oil palm shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,15. Coconut bunch,13623.33,17266.31,5960.08,6043.89,13469.63,8053.88,13623.33,14865.69,10217.57,9826.65,13400.03,13232.41
Province_58,16. Coconut bract,15502.41,19647.87,6782.16,6877.53,15327.51,9164.76,15502.41,16916.13,11626.89,11182.05,15248.31,15057.57
Province_58,17. Coconut shell,11744.25,14884.75,5138,5210.25,11611.75,6943,11744.25,12815.25,8808.25,8471.25,11551.75,11407.25
Province_59,1. Rice straw,42.63,0,0,0,131.32,327.32,203.84,0,0,0,18.62,720.79
Province_59,2. Rice Husk,18.27,0,0,0,56.28,140.28,87.36,0,0,0,7.98,308.91
Province_59,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,12 Oil palm bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,13. Oil palm fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,14. Oil palm shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_59,15. Coconut bunch,705029.44,919904.94,1097152.36,730774.77,1154584.54,1075367.85,757510.45,949611.09,679283.82,510948.1,816923.04,505006.87
Province_59,16. Coconut bract,802274.88,1046788.38,1248483.72,831571.29,1313837.58,1223694.45,861994.65,1080591.93,772978.14,581423.7,929602.08,574662.99
Province_59,17. Coconut shell,607784,793021.5,945821,629978.25,995331.5,927041.25,653026.25,818630.25,585589.5,440472.5,704244,435350.75
Province_60,1. Rice straw,11289.11,7572.46,12628.77,27021.05,24616.62,3139.43,2059.96,14357.98,5357.66,12263.23,26559.47,23935.52
Province_60,2. Rice Husk,4838.19,3245.34,5412.33,11580.45,10549.98,1345.47,882.84,6153.42,2296.14,5255.67,11382.63,10258.08
Province_60,3. Sugarcane leaves,53015.91667,53015.91667,0,0,0,0,0,0,0,0,0,53015.91667
Province_60,4. Bagasse,87320.33333,87320.33333,0,0,0,0,0,0,0,0,0,87320.33333
Province_60,5. Molasse,15592.91667,15592.91667,0,0,0,0,0,0,0,0,0,15592.91667
Province_60,6. Corn leaves & trunk,10182.56,5124.4,923.68,2312.88,1525.36,108.56,3990.96,19406.48,35677.6,58880,75511.76,25491.36
Province_60,7. Corncobob,1328.16,668.4,120.48,301.68,198.96,14.16,520.56,2531.28,4653.6,7680,9849.36,3324.96
Province_60,8. Peeled cassava,14002.56,21242.16,24830.64,3710.16,5976,0,0,0,0,0,1116,15611.04
Province_60,9. Cassava rhizome,3889.6,5900.6,6897.4,1030.6,1660,0,0,0,0,0,310,4336.4
Province_60,10. Cassava fiber,1166.88,1770.18,2069.22,309.18,498,0,0,0,0,0,93,1300.92
Province_60,11. Cassava peels,5445.44,8260.84,9656.36,1442.84,2324,0,0,0,0,0,434,6070.96
Province_60,12 Oil palm bunch,361.92,375.36,370.24,353.92,390.72,449.6,478.72,531.84,532.16,548.48,454.4,441.6
Province_60,13. Oil palm fiber,214.89,222.87,219.83,210.14,231.99,266.95,284.24,315.78,315.97,325.66,269.8,262.2
Province_60,14. Oil palm shell,45.24,46.92,46.28,44.24,48.84,56.2,59.84,66.48,66.52,68.56,56.8,55.2
Province_60,15. Coconut bunch,8367.08,18902.2,20175.88,7854.36,512.72,0,273.76,0,3409.82,3922.54,11776.9,14772.89
Province_60,16. Coconut bract,9521.16,21509.4,22958.76,8937.72,583.44,0,311.52,0,3880.14,4463.58,13401.3,16810.53
Province_60,17. Coconut shell,7213,16295,17393,6771,442,0,236,0,2939.5,3381.5,10152.5,12735.25
Province_61,1. Rice straw,2700.88,534.1,0,0,0,0,0,0,0,0,0,558.11
Province_61,2. Rice Husk,1157.52,228.9,0,0,0,0,0,0,0,0,0,239.19
Province_61,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_61,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_61,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_61,6. Corn leaves & trunk,318.32,312.8,296.24,277.84,261.28,242.88,745.2,706.56,207.92,301.76,296.24,288.88
Province_61,7. Corncobob,41.52,40.8,38.64,36.24,34.08,31.68,97.2,92.16,27.12,39.36,38.64,37.68
Province_61,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_61,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_61,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_61,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_61,12 Oil palm bunch,3505.28,2871.36,14527.04,12744.32,8784.96,5853.76,5956.48,5930.88,6616.64,6676.48,7036.48,5202.24
Province_61,13. Oil palm fiber,2081.26,1704.87,8625.43,7566.94,5216.07,3475.67,3536.66,3521.46,3928.63,3964.16,4177.91,3088.83
Province_61,14. Oil palm shell,438.16,358.92,1815.88,1593.04,1098.12,731.72,744.56,741.36,827.08,834.56,879.56,650.28
Province_61,15. Coconut bunch,24433.08,133009.08,66847.61,118184.57,34727.79,5696.47,8716.24,9128.04,23815.38,71102.78,118870.71,71789.21
Province_61,16. Coconut bract,27803.16,151355.16,76067.97,134485.89,39517.83,6482.19,9918.48,10387.08,27100.26,80910.06,135266.67,81691.17
Province_61,17. Coconut shell,21063,114663,57627.25,101883.25,29937.75,4910.75,7514,7869,20530.5,61295.5,102474.75,61887.25
Province_62,1. Rice straw,2527.91,4441.36,53393.34,19858.72,4265.94,2007.53,2424.52,45050.11,24284.89,13675.9,5670.77,16504.18
Province_62,2. Rice Husk,1083.39,1903.44,22882.86,8510.88,1828.26,860.37,1039.08,19307.19,10407.81,5861.1,2430.33,7073.22
Province_62,3. Sugarcane leaves,8681.616667,8681.616667,0,0,0,0,0,0,0,0,0,8681.616667
Province_62,4. Bagasse,14299.13333,14299.13333,0,0,0,0,0,0,0,0,0,14299.13333
Province_62,5. Molasse,2553.416667,2553.416667,0,0,0,0,0,0,0,0,0,2553.416667
Province_62,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,12 Oil palm bunch,1.6,1.6,1.6,1.6,2.24,2.24,2.88,2.56,2.56,2.24,2.24,1.6
Province_62,13. Oil palm fiber,0.95,0.95,0.95,0.95,1.33,1.33,1.71,1.52,1.52,1.33,1.33,0.95
Province_62,14. Oil palm shell,0.2,0.2,0.2,0.2,0.28,0.28,0.36,0.32,0.32,0.28,0.28,0.2
Province_62,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_62,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_63,1. Rice straw,0,0,1011.85,11311.65,6105.4,523.32,0,0,0,9928.87,478152.29,5081.79
Province_63,2. Rice Husk,0,0,433.65,4847.85,2616.6,224.28,0,0,0,4255.23,204922.41,2177.91
Province_63,3. Sugarcane leaves,12508.09,12508.09,0,0,0,0,0,0,0,0,0,12508.09
Province_63,4. Bagasse,20601.56,20601.56,0,0,0,0,0,0,0,0,0,20601.56
Province_63,5. Molasse,3678.85,3678.85,0,0,0,0,0,0,0,0,0,3678.85
Province_63,6. Corn leaves & trunk,1615.52,3484.96,11840.4,38632.64,4346.08,276,986.24,1849.2,2443.52,625.6,432.4,524.4
Province_63,7. Corncobob,210.72,454.56,1544.4,5039.04,566.88,36,128.64,241.2,318.72,81.6,56.4,68.4
Province_63,8. Peeled cassava,103951.44,112063.68,104040.72,25987.68,23892.48,24695.28,534.96,668.88,5839.2,12035.52,8781.12,23268.96
Province_63,9. Cassava rhizome,28875.4,31128.8,28900.2,7218.8,6636.8,6859.8,148.6,185.8,1622,3343.2,2439.2,6463.6
Province_63,10. Cassava fiber,8662.62,9338.64,8670.06,2165.64,1991.04,2057.94,44.58,55.74,486.6,1002.96,731.76,1939.08
Province_63,11. Cassava peels,40425.56,43580.32,40460.28,10106.32,9291.52,9603.72,208.04,260.12,2270.8,4680.48,3414.88,9049.04
Province_63,12 Oil palm bunch,138.56,145.92,147.2,178.56,266.56,273.28,264.96,247.36,227.52,194.56,168.32,161.28
Province_63,13. Oil palm fiber,82.27,86.64,87.4,106.02,158.27,162.26,157.32,146.87,135.09,115.52,99.94,95.76
Province_63,14. Oil palm shell,17.32,18.24,18.4,22.32,33.32,34.16,33.12,30.92,28.44,24.32,21.04,20.16
Province_63,15. Coconut bunch,126.44,154.28,174.87,63.22,55.1,0,50.46,0,54.23,94.25,140.07,145.58
Province_63,16. Coconut bract,143.88,175.56,198.99,71.94,62.7,0,57.42,0,61.71,107.25,159.39,165.66
Province_63,17. Coconut shell,109,133,150.75,54.5,47.5,0,43.5,0,46.75,81.25,120.75,125.5
Province_64,1. Rice straw,10290.98,6863.43,1722.84,9232.09,0,0,0,0,0,0,0,220.01
Province_64,2. Rice Husk,4410.42,2941.47,738.36,3956.61,0,0,0,0,0,0,0,94.29
Province_64,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_64,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_64,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_64,6. Corn leaves & trunk,517.04,482.08,432.4,414,356.96,312.8,1446.24,1411.28,539.12,494.96,456.32,408.48
Province_64,7. Corncobob,67.44,62.88,56.4,54,46.56,40.8,188.64,184.08,70.32,64.56,59.52,53.28
Province_64,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_64,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_64,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_64,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_64,12 Oil palm bunch,1358.4,936.32,1291.2,2404.8,2462.4,2851.2,5054.08,5630.08,6038.08,6772.48,6801.28,6398.08
Province_64,13. Oil palm fiber,806.55,555.94,766.65,1427.85,1462.05,1692.9,3000.86,3342.86,3585.11,4021.16,4038.26,3798.86
Province_64,14. Oil palm shell,169.8,117.04,161.4,300.6,307.8,356.4,631.76,703.76,754.76,846.56,850.16,799.76
Province_64,15. Coconut bunch,120691.33,154259.99,94567.55,68444.06,97049.37,53553.43,133099.85,129312.16,109458.18,98225.03,156741.52,90779.57
Province_64,16. Coconut bract,137338.41,175537.23,107611.35,77884.62,110435.49,60940.11,151458.45,147148.32,124555.86,111773.31,178361.04,103300.89
Province_64,17. Coconut shell,104044.25,132982.75,81523.75,59003.5,83663.25,46166.75,114741.25,111476,94360.5,84676.75,135122,78258.25
Province_65,1. Rice straw,17583.16,31084.62,52813.18,42095.9,6335.21,4661.37,5796.7,50142.68,33732.58,71852.62,71901.13,33109.79
Province_65,2. Rice Husk,7535.64,13321.98,22634.22,18041.1,2715.09,1997.73,2484.3,21489.72,14456.82,30793.98,30814.77,14189.91
Province_65,3. Sugarcane leaves,144621.38,144621.38,0,0,0,0,0,0,0,0,0,144621.38
Province_65,4. Bagasse,238199.92,238199.92,0,0,0,0,0,0,0,0,0,238199.92
Province_65,5. Molasse,42535.7,42535.7,0,0,0,0,0,0,0,0,0,42535.7
Province_65,6. Corn leaves & trunk,13122.88,14329.92,16810.24,8250.56,5260.56,3661.6,8309.44,9052.8,18366.88,14427.44,30387.6,10429.12
Province_65,7. Corncobob,1711.68,1869.12,2192.64,1076.16,686.16,477.6,1083.84,1180.8,2395.68,1881.84,3963.6,1360.32
Province_65,8. Peeled cassava,20483.28,44946,49345.92,21377.52,29483.28,6590.16,2391.84,1260,0,858.24,2628.72,3194.64
Province_65,9. Cassava rhizome,5689.8,12485,13707.2,5938.2,8189.8,1830.6,664.4,350,0,238.4,730.2,887.4
Province_65,10. Cassava fiber,1706.94,3745.5,4112.16,1781.46,2456.94,549.18,199.32,105,0,71.52,219.06,266.22
Province_65,11. Cassava peels,7965.72,17479,19190.08,8313.48,11465.72,2562.84,930.16,490,0,333.76,1022.28,1242.36
Province_65,12 Oil palm bunch,58.88,62.08,49.6,48,52.8,74.56,167.36,52.8,119.68,141.44,153.28,135.36
Province_65,13. Oil palm fiber,34.96,36.86,29.45,28.5,31.35,44.27,99.37,31.35,71.06,83.98,91.01,80.37
Province_65,14. Oil palm shell,7.36,7.76,6.2,6,6.6,9.32,20.92,6.6,14.96,17.68,19.16,16.92
Province_65,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_65,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_65,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_66,1. Rice straw,26903.94,19079.62,150865.61,110764.01,18165.28,3864.63,16494.38,139206.06,136062.22,21468.86,25188.94,45161.83
Province_66,2. Rice Husk,11530.26,8176.98,64656.69,47470.29,7785.12,1656.27,7069.02,59659.74,58312.38,9200.94,10795.26,19355.07
Province_66,3. Sugarcane leaves,220165.5267,220165.5267,0,0,0,0,0,0,0,0,0,220165.5267
Province_66,4. Bagasse,362625.5733,362625.5733,0,0,0,0,0,0,0,0,0,362625.5733
Province_66,5. Molasse,64754.56667,64754.56667,0,0,0,0,0,0,0,0,0,64754.56667
Province_66,6. Corn leaves & trunk,4896.24,1755.36,1229.12,1002.8,610.88,241.04,822.48,7854.96,1046.96,1144.48,30556.88,14361.2
Province_66,7. Corncobob,638.64,228.96,160.32,130.8,79.68,31.44,107.28,1024.56,136.56,149.28,3985.68,1873.2
Province_66,8. Peeled cassava,30184.56,34154.64,26370.72,6963.84,2570.4,0,0,0,0,1738.08,5418.72,13287.6
Province_66,9. Cassava rhizome,8384.6,9487.4,7325.2,1934.4,714,0,0,0,0,482.8,1505.2,3691
Province_66,10. Cassava fiber,2515.38,2846.22,2197.56,580.32,214.2,0,0,0,0,144.84,451.56,1107.3
Province_66,11. Cassava peels,11738.44,13282.36,10255.28,2708.16,999.6,0,0,0,0,675.92,2107.28,5167.4
Province_66,12 Oil palm bunch,48.96,45.76,42.88,40.64,43.84,62.72,63.36,63.68,66.88,47.68,50.24,49.92
Province_66,13. Oil palm fiber,29.07,27.17,25.46,24.13,26.03,37.24,37.62,37.81,39.71,28.31,29.83,29.64
Province_66,14. Oil palm shell,6.12,5.72,5.36,5.08,5.48,7.84,7.92,7.96,8.36,5.96,6.28,6.24
Province_66,15. Coconut bunch,657.43,849.12,1629.51,849.12,123.25,0,82.65,0,178.06,151.09,520.55,1411.14
Province_66,16. Coconut bract,748.11,966.24,1854.27,966.24,140.25,0,94.05,0,202.62,171.93,592.35,1605.78
Province_66,17. Coconut shell,566.75,732,1404.75,732,106.25,0,71.25,0,153.5,130.25,448.75,1216.5
Province_67,1. Rice straw,80.85,23.52,0,0,0,0,0,549.29,0,1480.78,266.56,93.1
Province_67,2. Rice Husk,34.65,10.08,0,0,0,0,0,235.41,0,634.62,114.24,39.9
Province_67,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_67,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_67,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_67,6. Corn leaves & trunk,1418.64,1606.32,1361.6,1070.88,1247.52,686.32,3705.76,3529.12,734.16,1142.64,859.28,1127.92
Province_67,7. Corncobob,185.04,209.52,177.6,139.68,162.72,89.52,483.36,460.32,95.76,149.04,112.08,147.12
Province_67,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_67,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_67,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_67,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_67,12 Oil palm bunch,54881.92,68765.12,162259.84,103689.92,99351.68,92626.88,70825.92,54773.76,74513.6,89806.72,107377.6,105750.72
Province_67,13. Oil palm fiber,32586.14,40829.29,96341.78,61565.89,58990.06,54997.21,42052.89,32521.92,44242.45,53322.74,63755.45,62789.49
Province_67,14. Oil palm shell,6860.24,8595.64,20282.48,12961.24,12418.96,11578.36,8853.24,6846.72,9314.2,11225.84,13422.2,13218.84
Province_67,15. Coconut bunch,917692.53,1320816.89,987860.93,1326320.22,1159842.24,1468032.78,1129573.49,1346958.07,993364.26,1286420.57,729200.94,1092425.65
Province_67,16. Coconut bract,1044270.81,1502998.53,1124117.61,1509260.94,1319820.48,1670520.06,1285376.73,1532745.39,1130380.02,1463857.89,829780.38,1243105.05
Province_67,17. Coconut shell,791114.25,1138635.25,851604.25,1143379.5,999864,1265545.5,973770.25,1161170.75,856348.5,1108983.25,628621.5,941746.25
Province_68,1. Rice straw,0,0,2180.99,6792.38,584.08,0,0,154.84,0,43255.73,473741.31,10317.44
Province_68,2. Rice Husk,0,0,934.71,2911.02,250.32,0,0,66.36,0,18538.17,203031.99,4421.76
Province_68,3. Sugarcane leaves,78722.24,78722.24,0,0,0,0,0,0,0,0,0,78722.24
Province_68,4. Bagasse,129660.16,129660.16,0,0,0,0,0,0,0,0,0,129660.16
Province_68,5. Molasse,23153.6,23153.6,0,0,0,0,0,0,0,0,0,23153.6
Province_68,6. Corn leaves & trunk,655.04,673.44,636.64,715.76,386.4,145.36,314.64,244.72,231.84,204.24,130.64,101.2
Province_68,7. Corncobob,85.44,87.84,83.04,93.36,50.4,18.96,41.04,31.92,30.24,26.64,17.04,13.2
Province_68,8. Peeled cassava,21756.24,29365.92,71843.04,82452.96,56517.12,12718.08,12217.68,6608.88,12039.12,10217.52,17719.92,23793.12
Province_68,9. Cassava rhizome,6043.4,8157.2,19956.4,22903.6,15699.2,3532.8,3393.8,1835.8,3344.2,2838.2,4922.2,6609.2
Province_68,10. Cassava fiber,1813.02,2447.16,5986.92,6871.08,4709.76,1059.84,1018.14,550.74,1003.26,851.46,1476.66,1982.76
Province_68,11. Cassava peels,8460.76,11420.08,27938.96,32065.04,21978.88,4945.92,4751.32,2570.12,4681.88,3973.48,6891.08,9252.88
Province_68,12 Oil palm bunch,67.52,66.88,64.96,65.28,69.12,76.16,74.56,96,104,80,81.6,75.84
Province_68,13. Oil palm fiber,40.09,39.71,38.57,38.76,41.04,45.22,44.27,57,61.75,47.5,48.45,45.03
Province_68,14. Oil palm shell,8.44,8.36,8.12,8.16,8.64,9.52,9.32,12,13,10,10.2,9.48
Province_68,15. Coconut bunch,3756.08,17238.76,16090.36,2187.76,1470.01,337.85,689.33,159.5,2007.96,3359.36,4146.42,10536.57
Province_68,16. Coconut bract,4274.16,19616.52,18309.72,2489.52,1672.77,384.45,784.41,181.5,2284.92,3822.72,4718.34,11989.89
Province_68,17. Coconut shell,3238,14861,13871,1886,1267.25,291.25,594.25,137.5,1731,2896,3574.5,9083.25
Province_69,1. Rice straw,293.51,0,196.49,2217.25,964.32,280.28,83.79,0,0,2048.2,52589.25,17617.46
Province_69,2. Rice Husk,125.79,0,84.21,950.25,413.28,120.12,35.91,0,0,877.8,22538.25,7550.34
Province_69,3. Sugarcane leaves,5029.846667,5029.846667,0,0,0,0,0,0,0,0,0,5029.846667
Province_69,4. Bagasse,8284.453333,8284.453333,0,0,0,0,0,0,0,0,0,8284.453333
Province_69,5. Molasse,1479.366667,1479.366667,0,0,0,0,0,0,0,0,0,1479.366667
Province_69,6. Corn leaves & trunk,22466.4,11983.92,15509.36,42584.96,11822,447.12,4079.28,4546.64,81002.32,175458.72,263184.4,102701.44
Province_69,7. Corncobob,2930.4,1563.12,2022.96,5554.56,1542,58.32,532.08,593.04,10565.52,22885.92,34328.4,13395.84
Province_69,8. Peeled cassava,37926,66857.04,84472.56,35105.04,37957.68,6112.08,3949.2,2695.68,1598.4,4889.52,9873.36,22003.2
Province_69,9. Cassava rhizome,10535,18571.4,23464.6,9751.4,10543.8,1697.8,1097,748.8,444,1358.2,2742.6,6112
Province_69,10. Cassava fiber,3160.5,5571.42,7039.38,2925.42,3163.14,509.34,329.1,224.64,133.2,407.46,822.78,1833.6
Province_69,11. Cassava peels,14749,25999.96,32850.44,13651.96,14761.32,2376.92,1535.8,1048.32,621.6,1901.48,3839.64,8556.8
Province_69,12 Oil palm bunch,50.88,50.56,45.76,44.16,45.76,53.44,49.6,53.76,56,61.76,67.52,70.08
Province_69,13. Oil palm fiber,30.21,30.02,27.17,26.22,27.17,31.73,29.45,31.92,33.25,36.67,40.09,41.61
Province_69,14. Oil palm shell,6.36,6.32,5.72,5.52,5.72,6.68,6.2,6.72,7,7.72,8.44,8.76
Province_69,15. Coconut bunch,7220.42,11439.92,6554.87,5402.7,2179.06,0,1449.42,0,1754.21,2657.85,2415.41,4829.08
Province_69,16. Coconut bract,8216.34,13017.84,7458.99,6147.9,2479.62,0,1649.34,0,1996.17,3024.45,2748.57,5495.16
Province_69,17. Coconut shell,6224.5,9862,5650.75,4657.5,1878.5,0,1249.5,0,1512.25,2291.25,2082.25,4163
Province_70,1. Rice straw,485.1,1378.86,185.71,0,0,0,0,0,0,0,0,34.3
Province_70,2. Rice Husk,207.9,590.94,79.59,0,0,0,0,0,0,0,0,14.7
Province_70,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_70,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_70,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_70,6. Corn leaves & trunk,581.44,557.52,765.44,487.6,288.88,336.72,1385.52,1328.48,272.32,557.52,467.36,513.36
Province_70,7. Corncobob,75.84,72.72,99.84,63.6,37.68,43.92,180.72,173.28,35.52,72.72,60.96,66.96
Province_70,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_70,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_70,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_70,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_70,12 Oil palm bunch,11354.88,13296,18277.76,19806.72,16697.6,13055.68,12780.8,11595.52,13811.52,15065.6,13382.08,12660.48
Province_70,13. Oil palm fiber,6741.96,7894.5,10852.42,11760.24,9914.2,7751.81,7588.6,6884.84,8200.59,8945.2,7945.61,7517.16
Province_70,14. Oil palm shell,1419.36,1662,2284.72,2475.84,2087.2,1631.96,1597.6,1449.44,1726.44,1883.2,1672.76,1582.56
Province_70,15. Coconut bunch,3835.25,23010.63,26845.88,11505.46,23010.63,13422.94,9587.69,42186.3,19175.67,13422.94,38351.34,15340.42
Province_70,16. Coconut bract,4364.25,26184.51,30548.76,13092.42,26184.51,15274.38,10910.13,48005.1,21820.59,15274.38,43641.18,17456.34
Province_70,17. Coconut shell,3306.25,19836.75,23143,9918.5,19836.75,11571.5,8265.25,36367.5,16530.75,11571.5,33061.5,13224.5
Province_71,1. Rice straw,0,0,9.31,432.67,239.12,0,0,0,0,73.99,2859.15,170.03
Province_71,2. Rice Husk,0,0,3.99,185.43,102.48,0,0,0,0,31.71,1225.35,72.87
Province_71,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_71,12 Oil palm bunch,1868.48,2268.8,3161.92,3983.04,3408,3105.28,5035.2,6041.28,8966.72,5538.24,4321.92,3628.8
Province_71,13. Oil palm fiber,1109.41,1347.1,1877.39,2364.93,2023.5,1843.76,2989.65,3587.01,5323.99,3288.33,2566.14,2154.6
Province_71,14. Oil palm shell,233.56,283.6,395.24,497.88,426,388.16,629.4,755.16,1120.84,692.28,540.24,453.6
Province_71,15. Coconut bunch,160880.11,102564.3,105432.4,101335.28,135341.26,69924.22,121820.88,97784.52,108983.16,99696.49,114173,147769.21
Province_71,16. Coconut bract,183070.47,116711.1,119974.8,115312.56,154009.02,79568.94,138623.76,111272.04,124015.32,113447.73,129921,168151.17
Province_71,17. Coconut shell,138689.75,88417.5,90890,87358,116673.5,60279.5,105018,84297,93951,85945.25,98425,127387.25
Province_72,1. Rice straw,0,0,2594.55,29193.22,4606.98,538.02,0,0,0,53994.57,557032.98,27181.28
Province_72,2. Rice Husk,0,0,1111.95,12511.38,1974.42,230.58,0,0,0,23140.53,238728.42,11649.12
Province_72,3. Sugarcane leaves,5581.78,5581.78,0,0,0,0,0,0,0,0,0,5581.78
Province_72,4. Bagasse,9193.52,9193.52,0,0,0,0,0,0,0,0,0,9193.52
Province_72,5. Molasse,1641.7,1641.7,0,0,0,0,0,0,0,0,0,1641.7
Province_72,6. Corn leaves & trunk,982.56,5218.24,49096.72,52631.36,3865.84,250.24,436.08,404.8,338.56,281.52,242.88,184
Province_72,7. Corncobob,128.16,680.64,6403.92,6864.96,504.24,32.64,56.88,52.8,44.16,36.72,31.68,24
Province_72,8. Peeled cassava,323024.4,265746.24,277179.12,38629.44,101458.8,6660,4440.24,666,1665.36,10767.6,21423.6,58388.4
Province_72,9. Cassava rhizome,89729,73818.4,76994.2,10730.4,28183,1850,1233.4,185,462.6,2991,5951,16219
Province_72,10. Cassava fiber,26918.7,22145.52,23098.26,3219.12,8454.9,555,370.02,55.5,138.78,897.3,1785.3,4865.7
Province_72,11. Cassava peels,125620.6,103345.76,107791.88,15022.56,39456.2,2590,1726.76,259,647.64,4187.4,8331.4,22706.6
Province_72,12 Oil palm bunch,456.64,407.04,351.36,384.64,692.48,788.8,801.6,722.56,686.08,624,562.88,516.16
Province_72,13. Oil palm fiber,271.13,241.68,208.62,228.38,411.16,468.35,475.95,429.02,407.36,370.5,334.21,306.47
Province_72,14. Oil palm shell,57.08,50.88,43.92,48.08,86.56,98.6,100.2,90.32,85.76,78,70.36,64.52
Province_72,15. Coconut bunch,1846.72,2181.67,2321.45,485.46,249.98,0,228.52,0,193.14,526.64,1075.32,1151.3
Province_72,16. Coconut bract,2101.44,2482.59,2641.65,552.42,284.46,0,260.04,0,219.78,599.28,1223.64,1310.1
